     2.733E+0001      0.000E+0000      0.000E+0000
     2.738E+0001      0.000E+0000      0.000E+0000
     2.743E+0001      0.000E+0000      0.000E+0000
     2.748E+0001      0.000E+0000      0.000E+0000
     2.753E+0001      0.000E+0000      0.000E+0000
     2.758E+0001      0.000E+0000      0.000E+0000
     2.763E+0001      0.000E+0000      0.000E+0000
     2.768E+0001      0.000E+0000      0.000E+0000
     2.773E+0001      0.000E+0000      0.000E+0000
     2.778E+0001      0.000E+0000      0.000E+0000
     2.783E+0001      0.000E+0000      0.000E+0000
     2.788E+0001      0.000E+0000      0.000E+0000
